mp_id	fullname	year	guid	format	decl_url
18066	Бондар Михайло Леонтійович	2013	8a960bc7-9db0-48bd-8e58-1be815235fb1	json	http://itd.rada.gov.ua/declview/Home/Main/18066/2013
18066	Бондар Михайло Леонтійович	2014	72566346-33c2-4e51-8734-30b022362e65	json	http://itd.rada.gov.ua/declview/Home/Main/18066/2014
18066	Бондар Михайло Леонтійович	2015	6a6ce70e-b155-4704-8687-457f60463863	json	http://itd.rada.gov.ua/declview/Home/Main/18066/2015
17998	Брензович Василь Іванович	2013	e0de63ef-e94d-41e6-82c0-052b0200f0b4	json	http://itd.rada.gov.ua/declview/Home/Main/17998/2013
17998	Брензович Василь Іванович	2014	6bdcc798-33b1-4b5d-8318-7dca2d74b671	json	http://itd.rada.gov.ua/declview/Home/Main/17998/2014
17998	Брензович Василь Іванович	2015	b0f6da02-3e2a-4046-8ffe-4db23a0cdda1	json	http://itd.rada.gov.ua/declview/Home/Main/17998/2015
15838	Бригинець Олександр Михайлович	2013	8d73167d-b150-4c56-8f55-bd08ea635f6e	json	http://itd.rada.gov.ua/declview/Home/Main/15838/2013
15838	Бригинець Олександр Михайлович	2015	9c6b50ff-df9a-4836-854a-035bc87d568e	json	http://itd.rada.gov.ua/declview/Home/Main/15838/2015
15796	Бриченко Ігор Віталійович	2013	e353dcb1-8d02-4923-8eaa-e80ddd62af33	json	http://itd.rada.gov.ua/declview/Home/Main/15796/2013
15796	Бриченко Ігор Віталійович	2014	8da01793-a426-4318-8e94-043e6d06b5fd	json	http://itd.rada.gov.ua/declview/Home/Main/15796/2014
15796	Бриченко Ігор Віталійович	2015	a2d8cb6e-d8bf-4465-87be-133b89b72f66	json	http://itd.rada.gov.ua/declview/Home/Main/15796/2015
15802	Бублик Юрій Васильович	2013	c48a6a44-e7ed-4caf-8dc5-9f0aa09e3f06	json	http://itd.rada.gov.ua/declview/Home/Main/15802/2013
15802	Бублик Юрій Васильович	2014	4f50f170-2207-42c5-84b1-30776eda5803	json	http://itd.rada.gov.ua/declview/Home/Main/15802/2014
15802	Бублик Юрій Васильович	2015	be28215a-35d1-4dc4-811a-088dfa6066ca	json	http://itd.rada.gov.ua/declview/Home/Main/15802/2015
15655	Бурбак Максим Юрійович	2013	b90b91e0-a9b8-4663-81f7-6e569af9dfcf	json	http://itd.rada.gov.ua/declview/Home/Main/15655/2013
15655	Бурбак Максим Юрійович	2014	965063b6-0855-4c44-80a8-74b9a674f9ed	json	http://itd.rada.gov.ua/declview/Home/Main/15655/2014
15655	Бурбак Максим Юрійович	2015	43a777b8-5e45-4a45-87f7-2412628fc117	json	http://itd.rada.gov.ua/declview/Home/Main/15655/2015
15257	Бухарєв Владислав Вікторович	2013	865af2f9-817b-4b60-8f69-7b9fe190f1c4	json	http://itd.rada.gov.ua/declview/Home/Main/15257/2013
15257	Бухарєв Владислав Вікторович	2014	b42e9872-a5d6-495b-8b74-97c3be7f032b	json	http://itd.rada.gov.ua/declview/Home/Main/15257/2014
15257	Бухарєв Владислав Вікторович	2015	b88a77ef-5c74-4e06-830b-bbb83d6a639d	json	http://itd.rada.gov.ua/declview/Home/Main/15257/2015
8737	Вілкул Олександр Юрійович	2013	0a9b17b8-863a-4c8c-89a0-13233cc72b8f	json	http://itd.rada.gov.ua/declview/Home/Main/8737/2013
8737	Вілкул Олександр Юрійович	2014	b1abe3e8-6ff2-4f90-85cf-f2bc7d352066	json	http://itd.rada.gov.ua/declview/Home/Main/8737/2014
8737	Вілкул Олександр Юрійович	2015	c57c2f07-24b0-4728-81a6-115dabd12e26	json	http://itd.rada.gov.ua/declview/Home/Main/8737/2015
18069	Вінник Іван Юлійович	2013	b7af1079-6535-4355-8cf8-1e6fd00094d6	json	http://itd.rada.gov.ua/declview/Home/Main/18069/2013
18069	Вінник Іван Юлійович	2014	3424c94d-378a-4011-816b-42373b274465	json	http://itd.rada.gov.ua/declview/Home/Main/18069/2014
18069	Вінник Іван Юлійович	2015	d7f673ea-3779-4d87-82e6-76561c547c39	json	http://itd.rada.gov.ua/declview/Home/Main/18069/2015
18043	Вітко Артем Леонідович	2013	d9df7f80-30fc-4a45-80ea-5535d0349f5d	json	http://itd.rada.gov.ua/declview/Home/Main/18043/2013
18043	Вітко Артем Леонідович	2014	7ea3b2ea-2cf5-45db-8534-43b749d0de57	json	http://itd.rada.gov.ua/declview/Home/Main/18043/2014
18043	Вітко Артем Леонідович	2015	48cdd291-1453-4de0-8061-ed64e243eb40	json	http://itd.rada.gov.ua/declview/Home/Main/18043/2015
18067	Вадатурський Андрій Олексійович	2013	e87c0d28-5206-43a2-8b52-2eccd923b822	json	http://itd.rada.gov.ua/declview/Home/Main/18067/2013
18067	Вадатурський Андрій Олексійович	2014	c037e909-980d-463b-8b0b-361ecf953edf	json	http://itd.rada.gov.ua/declview/Home/Main/18067/2014
18067	Вадатурський Андрій Олексійович	2015	5a0987eb-b951-43f5-8f50-33f9e950ebd9	json	http://itd.rada.gov.ua/declview/Home/Main/18067/2015
18068	Валентиров Сергій Васильович	2013	e6b66287-f7ae-4f97-8198-9db78d87a5cf	json	http://itd.rada.gov.ua/declview/Home/Main/18068/2013
18068	Валентиров Сергій Васильович	2014	4c9df9b3-a531-4573-8ed3-88b469469cb8	json	http://itd.rada.gov.ua/declview/Home/Main/18068/2014
18068	Валентиров Сергій Васильович	2015	0bf91bab-baf3-42fa-8bad-824768b23e7c	json	http://itd.rada.gov.ua/declview/Home/Main/18068/2015
17964	Ванат Петро Михайлович	2013	6645c646-d5c6-4b87-8237-210e489fa812	json	http://itd.rada.gov.ua/declview/Home/Main/17964/2013
17964	Ванат Петро Михайлович	2014	c9e64ed1-577e-419e-8801-4b32c986b6bf	json	http://itd.rada.gov.ua/declview/Home/Main/17964/2014
17964	Ванат Петро Михайлович	2015	2b6dd047-7abd-498c-88ba-02a45d1ae763	json	http://itd.rada.gov.ua/declview/Home/Main/17964/2015
15787	Васюник Ігор Васильович	2013	acf21819-35e6-4450-8c32-b5f53add3c26	json	http://itd.rada.gov.ua/declview/Home/Main/15787/2013
15787	Васюник Ігор Васильович	2014	9444437a-2895-4838-8a0e-2375f731a855	json	http://itd.rada.gov.ua/declview/Home/Main/15787/2014
15787	Васюник Ігор Васильович	2015	9edef807-b4b8-48d7-8483-e4ce911a3b60	json	http://itd.rada.gov.ua/declview/Home/Main/15787/2015
19857	Велікін Олег Маркович	2015	6455c2f6-6f10-4de6-8598-0e0b9a3bcf35	json	http://itd.rada.gov.ua/declview/Home/Main/19857/2015
17961	Величкович Микола Романович	2013	3904aa2d-8b2b-45ee-8c3f-a9d5de2cc031	json	http://itd.rada.gov.ua/declview/Home/Main/17961/2013
17961	Величкович Микола Романович	2014	fbc62d75-7c8b-4722-8add-98f72df1cb85	json	http://itd.rada.gov.ua/declview/Home/Main/17961/2014
17961	Величкович Микола Романович	2015	7d3ff442-a592-4042-8bb8-38c43f1c2170	json	http://itd.rada.gov.ua/declview/Home/Main/17961/2015
18008	Веселова Наталія Василівна	2013	d80b7764-61de-43f6-8f6f-66d46fbe9053	json	http://itd.rada.gov.ua/declview/Home/Main/18008/2013
18008	Веселова Наталія Василівна	2014	1a749309-f274-4f92-80cc-93334afde1fa	json	http://itd.rada.gov.ua/declview/Home/Main/18008/2014
18008	Веселова Наталія Василівна	2015	201e3774-b74c-43e3-81e3-2e3a533b9446	json	http://itd.rada.gov.ua/declview/Home/Main/18008/2015
17963	Висоцький Сергій Віталійович	2013	a917852e-8dfd-4032-88a6-02b1d32405f1	json	http://itd.rada.gov.ua/declview/Home/Main/17963/2013
17963	Висоцький Сергій Віталійович	2014	4302c7ef-639b-4b42-8836-9c050c130c3e	json	http://itd.rada.gov.ua/declview/Home/Main/17963/2014
17963	Висоцький Сергій Віталійович	2015	b078fb5d-4023-4ec6-8c61-e09b5843951b	json	http://itd.rada.gov.ua/declview/Home/Main/17963/2015
12265	Власенко Сергій Володимирович	2013	b876a3b8-480e-41e5-8fd7-93bc2d007734	json	http://itd.rada.gov.ua/declview/Home/Main/12265/2013
12265	Власенко Сергій Володимирович	2014	a9c01a19-51b1-4001-8559-574252c17ba6	json	http://itd.rada.gov.ua/declview/Home/Main/12265/2014
12265	Власенко Сергій Володимирович	2015	8989829a-20d1-4af1-80d3-ff68fbd5c652	json	http://itd.rada.gov.ua/declview/Home/Main/12265/2015
8132	Вовк Віктор Іванович	2013	5cd1b95d-085b-49d2-8db4-eec2ea1c3f28	json	http://itd.rada.gov.ua/declview/Home/Main/8132/2013
8132	Вовк Віктор Іванович	2014	f7e9c3a4-b20d-407f-8a08-36862d30e63e	json	http://itd.rada.gov.ua/declview/Home/Main/8132/2014
8132	Вовк Віктор Іванович	2015	989619dc-5082-4eb8-8cfa-b229dc0211af	json	http://itd.rada.gov.ua/declview/Home/Main/8132/2015
15807	Вознюк Юрій Володимирович	2013	95a9ae59-18b1-4286-8c75-a1224600b8e2	json	http://itd.rada.gov.ua/declview/Home/Main/15807/2013
15807	Вознюк Юрій Володимирович	2012	a5628827-fc9c-425c-8262-ddcadfdbd354	json	http://itd.rada.gov.ua/declview/Home/Main/15807/2012
15807	Вознюк Юрій Володимирович	2014	ebfa43d3-00a0-4a71-8e62-dbcf45cf98e6	json	http://itd.rada.gov.ua/declview/Home/Main/15807/2014
15807	Вознюк Юрій Володимирович	2015	7cb34c12-dc33-415b-8fab-bd633b8f27ae	json	http://itd.rada.gov.ua/declview/Home/Main/15807/2015
18021	Войціцька Вікторія Михайлівна	2013	143dc4bc-1590-41cc-83ff-8e44b95219e0	json	http://itd.rada.gov.ua/declview/Home/Main/18021/2013
18021	Войціцька Вікторія Михайлівна	2014	81eaeb7c-1e36-473c-813a-e0ff2b1d8d10	json	http://itd.rada.gov.ua/declview/Home/Main/18021/2014
18021	Войціцька Вікторія Михайлівна	2015	75decb57-d1f1-48d4-8508-ecec9f7aaf40	json	http://itd.rada.gov.ua/declview/Home/Main/18021/2015
11596	Войцеховська Світлана Михайлівна	2013	81f40824-0844-4db1-888d-4ada8b2a0bc9	json	http://itd.rada.gov.ua/declview/Home/Main/11596/2013
11596	Войцеховська Світлана Михайлівна	2014	750b5839-df45-4dd2-8ff7-2fbcd3ce447b	json	http://itd.rada.gov.ua/declview/Home/Main/11596/2014
11596	Войцеховська Світлана Михайлівна	2015	82f8bac3-b484-411e-8d52-d38438ab403e	json	http://itd.rada.gov.ua/declview/Home/Main/11596/2015
8741	Воропаєв Юрій Миколайович	2013	d52ca5ee-089d-4e1c-8653-1a4d30c0b613	json	http://itd.rada.gov.ua/declview/Home/Main/8741/2013
8741	Воропаєв Юрій Миколайович	2014	6fd1ac77-8885-4504-890d-ee3707eb1f7a	json	http://itd.rada.gov.ua/declview/Home/Main/8741/2014
8741	Воропаєв Юрій Миколайович	2015	fd3f691f-6bc8-40be-8d15-b451c2646644	json	http://itd.rada.gov.ua/declview/Home/Main/8741/2015
5606	Гіршфельд Анатолій Мусійович	2013	3d073e6c-075c-4b82-8020-4123b0544809	json	http://itd.rada.gov.ua/declview/Home/Main/5606/2013
5606	Гіршфельд Анатолій Мусійович	2014	6d74f31c-24d1-474e-869b-8565380dcc3c	json	http://itd.rada.gov.ua/declview/Home/Main/5606/2014
5606	Гіршфельд Анатолій Мусійович	2015	3812e83a-7634-40a2-8965-3b379ff934fa	json	http://itd.rada.gov.ua/declview/Home/Main/5606/2015
8746	Гєллєр Євгеній Борисович	2015	d7f467f5-47c9-4008-8d5c-8a41bdf8a35d	json	http://itd.rada.gov.ua/declview/Home/Main/8746/2015
18070	Гаврилюк Михайло Віталійович	2013	f8500de9-dd31-4598-8283-a29ad351724a	json	http://itd.rada.gov.ua/declview/Home/Main/18070/2013
18070	Гаврилюк Михайло Віталійович	2014	0bb9e160-edb2-4ec5-8caa-74ea5da1480d	json	http://itd.rada.gov.ua/declview/Home/Main/18070/2014
18070	Гаврилюк Михайло Віталійович	2015	bb5a28dc-4e1a-4f7c-8164-536150d26e2a	json	http://itd.rada.gov.ua/declview/Home/Main/18070/2015
18046	Галасюк Віктор Валерійович	2013	08072c1a-34ec-427d-84bc-d7d3852dd393	json	http://itd.rada.gov.ua/declview/Home/Main/18046/2013
18046	Галасюк Віктор Валерійович	2014	16dc09c8-64fc-42da-8f65-edf82f949d26	json	http://itd.rada.gov.ua/declview/Home/Main/18046/2014
18046	Галасюк Віктор Валерійович	2015	4549b0df-73f2-482a-8260-1864c2614428	json	http://itd.rada.gov.ua/declview/Home/Main/18046/2015
18071	Гальченко Андрій Володимирович	2013	0d01aee9-62bc-4003-8d7e-e2fadcc7fea9	json	http://itd.rada.gov.ua/declview/Home/Main/18071/2013
18071	Гальченко Андрій Володимирович	2014	4275c54e-585a-4317-8e0a-f800cbf2edca	json	http://itd.rada.gov.ua/declview/Home/Main/18071/2014
18071	Гальченко Андрій Володимирович	2015	956ce22d-060f-42f4-8ac5-7b8af5f40ad3	json	http://itd.rada.gov.ua/declview/Home/Main/18071/2015
18072	Гарбуз Юрій Григорійович	2013	0354ce48-3b44-47a6-84ab-a80fb74a5fc7	json	http://itd.rada.gov.ua/declview/Home/Main/18072/2013
18072	Гарбуз Юрій Григорійович	2014	f0a9ae5c-88e5-4bb6-888c-fb565b386de6	json	http://itd.rada.gov.ua/declview/Home/Main/18072/2014
18072	Гарбуз Юрій Григорійович	2015	9ee1aa70-762e-4036-89e2-7b1f7b52a2ff	json	http://itd.rada.gov.ua/declview/Home/Main/18072/2015
17992	Гвоздьов Михайло Олексійович	2013	e82427e6-f8a3-4761-8dc2-63c43fcd8b9b	json	http://itd.rada.gov.ua/declview/Home/Main/17992/2013
17992	Гвоздьов Михайло Олексійович	2014	a858e889-b6b2-400e-8a8d-2e9c5b059c8b	json	http://itd.rada.gov.ua/declview/Home/Main/17992/2014
17985	Герасимов Артур Володимирович	2013	e4b30b1b-680c-4a0d-8428-7962a57c3a4b	json	http://itd.rada.gov.ua/declview/Home/Main/17985/2013
17985	Герасимов Артур Володимирович	2014	0f447323-4fd5-4fbe-8295-151b12f8d035	json	http://itd.rada.gov.ua/declview/Home/Main/17985/2014
17985	Герасимов Артур Володимирович	2015	63222b9a-213c-4d3a-84f3-652fa0884c49	json	http://itd.rada.gov.ua/declview/Home/Main/17985/2015
11121	Геращенко Ірина Володимирівна	2013	9f00df7e-dda2-409e-8efb-3e68567c447b	json	http://itd.rada.gov.ua/declview/Home/Main/11121/2013
11121	Геращенко Ірина Володимирівна	2012	0ee7ba6e-eb5c-4589-8310-21c048f6df3e	json	http://itd.rada.gov.ua/declview/Home/Main/11121/2012
11121	Геращенко Ірина Володимирівна	2014	cb18eb0b-cd3a-49eb-8b2d-bb7f4be3bf90	json	http://itd.rada.gov.ua/declview/Home/Main/11121/2014
11121	Геращенко Ірина Володимирівна	2015	65d59c04-b4c7-4e93-80fc-c324a604510f	json	http://itd.rada.gov.ua/declview/Home/Main/11121/2015
17952	Геращенко Антон Юрійович	2013	d8c7bdd5-f930-45d2-85a6-815da0c39eba	json	http://itd.rada.gov.ua/declview/Home/Main/17952/2013
17952	Геращенко Антон Юрійович	2014	71ce9761-6460-4676-8de8-00c2730d7f70	json	http://itd.rada.gov.ua/declview/Home/Main/17952/2014
17952	Геращенко Антон Юрійович	2015	6a3c1a71-edb5-49cb-856e-caa8bca79d04	json	http://itd.rada.gov.ua/declview/Home/Main/17952/2015
15827	Герега Олександр Володимирович	2013	2d381d72-c279-40e6-8212-8f8b4d2a98a2	json	http://itd.rada.gov.ua/declview/Home/Main/15827/2013
15827	Герега Олександр Володимирович	2014	f25f4ee3-cf1a-4404-813c-db9d8476fb87	json	http://itd.rada.gov.ua/declview/Home/Main/15827/2014
15827	Герега Олександр Володимирович	2015	9bc22841-9ecd-41be-8c7f-dff30c426931	json	http://itd.rada.gov.ua/declview/Home/Main/15827/2015
15813	Головко Михайло Йосифович	2013	ca4a3381-2632-4cfb-8209-4bb82f2f0d15	json	http://itd.rada.gov.ua/declview/Home/Main/15813/2013
15813	Головко Михайло Йосифович	2014	ae1b0e4e-ce03-448a-830a-e3e23dc3df35	json	http://itd.rada.gov.ua/declview/Home/Main/15813/2014
15813	Головко Михайло Йосифович	2015	02f14c1f-7c14-4e55-8538-286014f27a92	json	http://itd.rada.gov.ua/declview/Home/Main/15813/2015
8238	Голуб Владислав Володимирович	2013	d1aae56a-de46-4ff1-8732-894737e410ff	json	http://itd.rada.gov.ua/declview/Home/Main/8238/2013
8238	Голуб Владислав Володимирович	2014	f732cb1a-f432-4319-8493-e7739dc30686	json	http://itd.rada.gov.ua/declview/Home/Main/8238/2014
8238	Голуб Владислав Володимирович	2015	37138d41-d162-4060-8b1a-2f03e4c953f3	json	http://itd.rada.gov.ua/declview/Home/Main/8238/2015
18074	Голубов Дмитро Іванович	2013	efd73174-d5d2-42a9-8b11-5cf65752d4e0	json	http://itd.rada.gov.ua/declview/Home/Main/18074/2013
18074	Голубов Дмитро Іванович	2014	f9bd8c99-a830-4dae-8abf-ed894c3cf29b	json	http://itd.rada.gov.ua/declview/Home/Main/18074/2014
18074	Голубов Дмитро Іванович	2015	a647ba28-c4d1-4759-8601-751839f753d7	json	http://itd.rada.gov.ua/declview/Home/Main/18074/2015
17984	Гончаренко Олексій Олексійович	2013	1477e518-e934-47c7-8eda-5a5bf31bd5ef	json	http://itd.rada.gov.ua/declview/Home/Main/17984/2013
17984	Гончаренко Олексій Олексійович	2014	991222a3-9a87-4d63-879f-0be8f99e56f8	json	http://itd.rada.gov.ua/declview/Home/Main/17984/2014
